GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptParameterClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConditionalValueGroupService.ConditionalValueGroupCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ValueConditionService.ValueConditionGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluationService.ScriptEvaluationCreateManyResponseDto,23,0,0,0,3,0,3,0,3,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluatorService.ScriptEvaluatorGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantCategoryService.ConstantCategoryCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantGroupService.ConstantGroupCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluationRequestMapperImpl,119,0,8,0,29,0,8,0,4,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptRelationClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptParameterService.ScriptParameterCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluatorRequestMapperImpl,51,0,4,0,16,0,5,0,3,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluationService.ScriptEvaluationCreateManyResponseDto.GroupDto,23,0,0,0,4,0,3,0,3,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptRelationRequestMapperImpl,63,0,4,0,18,0,5,0,3,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,DomainClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ValueConditionRequestMapperImpl,79,0,4,0,22,0,5,0,3,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ValueReferenceDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConditionalValueFilter,21,0,0,0,10,0,4,0,4,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ContextualConstantDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,DomainDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptEvaluationService.ScriptEvaluationCreateResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ValueReferenceClient,195,0,0,0,38,0,18,0,18,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ConstantGroupFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,ScriptParameterDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de scripting,ci.gouv.dgbf.system.scripting.server.api,DomainRequestMapperImpl,59,0,4,0,18,0,5,0,3,0
