GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExerciseService.ExerciseGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,SupplierService.SupplierGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureWealthAccountService.ExpenditureNatureWealthAccountUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityCategoryService.ActivityCategoryUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,WealthAccountFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,EconomicAccountService.EconomicAccountUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,WealthAccountService.WealthAccountCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,WorkflowClient,0,195,0,0,0,38,0,18,0,18
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ReimbursementRequestMapperImpl,0,103,0,16,0,29,0,11,0,3
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingRequestMapperImpl,0,125,0,18,0,36,0,13,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityNatureService.ActivityNatureUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,PhaseService.PhaseUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,SupplierService.SupplierUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationContentService.GetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureWealthAccountFilter,0,15,0,0,0,8,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityCategoryDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureCategoryService.ExpenditureNatureCategoryGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureDetailModelClient,0,211,0,0,0,40,0,20,0,20
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureDomainService.ExpenditureNatureDomainCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,CommitmentFilter,3,43,0,0,0,14,1,8,1,8
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationContentService.JustificationContentCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureModelClient,0,195,0,0,0,38,0,18,0,18
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingModeClient,0,242,0,0,0,51,0,20,0,20
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,SupplierClient,0,242,0,0,0,51,0,20,0,20
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,TriennialProgramService.TriennialProgramStatusUpdateResponseDto,0,41,0,0,0,9,0,2,0,2
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,TriennialProgramFilter,18,185,0,0,0,43,6,28,6,28
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingService.FundingUpdateAmountRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ServiceClient,0,242,0,0,0,51,0,20,0,20
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,PhaseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationContentDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingService.FundingUpdateCommentRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureModelService.ProcedureModelCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,JustificationStructureService.JustificationStructureUpdateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureService.ProcedureGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,SubPhaseService.SubPhaseCreateRequestDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityService.ActivityGetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExpenditureNatureCategoryDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ProcedureFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,SupplierRequestMapperImpl,0,51,0,4,0,16,0,5,0,3
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ExerciseClient,0,128,0,0,0,27,0,11,0,11
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FunctionalAccountDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,FundingDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,LessorFilter,0,15,0,0,0,7,0,4,0,4
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ReimbursementService.GetManyResponseDto,0,3,0,0,0,1,0,1,0,1
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ReimbursementClient,0,211,0,0,0,40,0,20,0,20
API du serveur du module de collectivité térritoriale,ci.gouv.dgbf.system.localauthority.server.api,ActivityService.ActivityCreateRequestDto,0,3,0,0,0,1,0,1,0,1
