GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipTemplateComponentClient,195,0,0,0,42,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollComponentService.PayrollComponentUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayIndexMovementDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionMovementFilter,108,0,0,0,25,0,19,0,19,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipFilter,77,0,0,0,19,0,14,0,14,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollDto,29,0,0,0,8,0,2,0,2,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipComponentService.PayslipComponentCreateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,BudgetarySectionUnitFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,JobClient,128,0,0,0,29,0,11,0,11,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayslipTemplateService.PayslipTemplateGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,RemunerableFilter,46,0,0,0,13,0,9,0,9,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,MovementTrackingFilter,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,GradeClassDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,ExerciseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionaryDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayIndexMovementClient,195,0,0,0,42,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,LocalityMovementService.LocalityMovementUpdateRequestDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,BudgetarySectionUnitMovementClient,195,0,0,0,42,0,18,0,18,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,PayrollService.ProcessResponseDto,35,0,0,0,7,0,2,0,2,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,FunctionaryBudgetarySectionUnitService.FunctionaryBudgetarySectionUnitGetManyResponseDto,3,0,0,0,1,0,1,0,1,0
API du serveur du module de rémunération,ci.gouv.dgbf.system.payroll.server.api,BudgetarySectionUnitMovementService.BudgetarySectionUnitMovementCreateRequestDto,3,0,0,0,1,0,1,0,1,0
